"","grid","START AVERAGE trophic height","AFTER PRIMMARY EXTINCTIONS average TH","AFTER PRIMMARY EXTINCTIONS average TH of remaining species","AFTER PRIMMARY EXTINCTIONS average TH of extinct species","AFTER SECONDARY EXTINCTIONS average TH","AFTER SECONDARY EXTINCTIONS average TH of remaining species","AFTER SECONDARY EXTINCTIONS average TH of extinct species","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH of remaining species","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH of extinct species","FUTURE - AFTER SECONDARY EXTINCTIONS average TH","FUTURE - AFTER SECONDARY EXTINCTIONS average TH of remaining species","FUTURE - AFTER SECONDARY EXTINCTIONS average TH of extinct species"
"59","4361",1.30879120677545,1.31562287064217,1.31562287064217,1,1.31216224383481,1.31216224383481,2.09426390229831,1.31444672474791,1.31093403475894,1.40304971544854,1.31093403475894,1.31093403475894,2.09426390229831
"60","3027",1.24480113333517,1.24480113333517,1.24480113333517,NA,1.24480113333517,1.24480113333517,NA,1.24480113333517,1.24480113333517,NA,1.24480113333517,1.24480113333517,NA
"61","1258",1.32842513294599,1.32842513294599,1.32842513294599,NA,1.32842513294599,1.32842513294599,NA,1.32842513294599,1.32842513294599,NA,1.32842513294599,1.32842513294599,NA
"62","1156",1.35342702209409,1.35515950749651,1.35515950749651,1.00000000000001,1.35515950749651,1.35515950749651,NA,1.35690906172063,1.35690906172063,0.999999999999999,1.35690906172063,1.35690906172063,NA
"63","3856",1.30368615094333,1.34792046107159,1.34792046107159,1.1448447645737,1.34376708821217,1.34376708821217,2.00000000000001,1.32860670571614,1.32403940439448,1.63376404033213,1.32403940439448,1.32403940439448,2.00000000000001
"64","4555",1.31804304484438,1.3199705784495,1.3199705784495,1,1.3199705784495,1.3199705784495,NA,1.3199705784495,1.3199705784495,NA,1.3199705784495,1.3199705784495,NA
"65","624",1.28514704298967,1.28514704298967,1.28514704298967,NA,1.28514704298967,1.28514704298967,NA,1.28514704298967,1.28514704298967,NA,1.28514704298967,1.28514704298967,NA
"66","2320",1.33842278866757,1.34220798491485,1.34220798491485,1.20152485772427,1.33911764780579,1.33911764780579,2.00972080047145,1.3437922811413,1.34069493919093,0.999999999999984,1.34069493919093,1.34069493919093,2.00972080047145
"67","573",1.32278147830252,1.32278147830252,1.32278147830252,NA,1.32278147830252,1.32278147830252,NA,1.32278147830252,1.32278147830252,NA,1.32278147830252,1.32278147830252,NA
"68","306",1.26686064460467,1.26686064460467,1.26686064460467,NA,1.26686064460467,1.26686064460467,NA,1.26686064460467,1.26686064460467,NA,1.26686064460467,1.26686064460467,NA
"69","239",1.32396194790868,1.32396194790868,1.32396194790868,NA,1.32396194790868,1.32396194790868,NA,1.32396194790868,1.32396194790868,NA,1.32396194790868,1.32396194790868,NA
"70","3748",1.35035102816172,1.35035102816172,1.35035102816172,NA,1.35035102816172,1.35035102816172,NA,1.35035102816172,1.35035102816172,NA,1.35035102816172,1.35035102816172,NA
"71","1333",1.33624610871826,1.33624610871826,1.33624610871826,NA,1.33624610871826,1.33624610871826,NA,1.33624610871826,1.33624610871826,NA,1.33624610871826,1.33624610871826,NA
"72","1307",1.3455606144287,1.3455606144287,1.3455606144287,NA,1.3455606144287,1.3455606144287,NA,1.3455606144287,1.3455606144287,NA,1.3455606144287,1.3455606144287,NA
"73","3152",1.39177975041737,1.39806498705508,1.39806498705508,1,1.39432198213442,1.39432198213442,2.09426390229831,1.40020512139409,1.39645345230812,0.999999999999999,1.39645345230812,1.39645345230812,2.09426390229831
"74","240",1.3219647925628,1.3219647925628,1.3219647925628,NA,1.3219647925628,1.3219647925628,NA,1.3219647925628,1.3219647925628,NA,1.3219647925628,1.3219647925628,NA
"75","1608",1.33895621514652,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA
"76","2477",1.28168125652599,1.2839347065782,1.2839347065782,0.999999999999999,1.2839347065782,1.2839347065782,NA,1.2839347065782,1.2839347065782,NA,1.2839347065782,1.2839347065782,NA
"77","233",1.26109892505722,1.26109892505722,1.26109892505722,NA,1.26109892505722,1.26109892505722,NA,1.26109892505722,1.26109892505722,NA,1.26109892505722,1.26109892505722,NA
"78","2069",1.32996874672998,1.33374650817133,1.33374650817133,1.20152485772427,1.33041658554916,1.33041658554916,2.00972080047145,1.33539057964015,1.33205231122019,0.999999999999984,1.33205231122019,1.33205231122019,2.00972080047145
"79","3134",1.32344087230828,1.3277920948057,1.3277920948057,1,1.3277920948057,1.3277920948057,NA,1.32926863577329,1.32926863577329,0.999999999999999,1.32618966670226,1.32618966670226,2.00972080047145
"80","1606",1.33404380623135,1.33404380623135,1.33404380623135,NA,1.33404380623135,1.33404380623135,NA,1.33566537810626,1.33566537810626,1.00000000000001,1.33566537810626,1.33566537810626,NA
"81","126",1.25485120075736,1.25485120075736,1.25485120075736,NA,1.25485120075736,1.25485120075736,NA,1.25485120075736,1.25485120075736,NA,1.25485120075736,1.25485120075736,NA
"82","165",1.23892300071003,1.23892300071003,1.23892300071003,NA,1.23892300071003,1.23892300071003,NA,1.23892300071003,1.23892300071003,NA,1.23892300071003,1.23892300071003,NA
"83","428",1.36086599174455,1.36086599174455,1.36086599174455,NA,1.36086599174455,1.36086599174455,NA,1.36086599174455,1.36086599174455,NA,1.36086599174455,1.36086599174455,NA
"84","4732",1.25106236707203,1.25106236707203,1.25106236707203,NA,1.25106236707203,1.25106236707203,NA,1.25106236707203,1.25106236707203,NA,1.25106236707203,1.25106236707203,NA
"85","75",1.33932381436083,1.33932381436083,1.33932381436083,NA,1.33932381436083,1.33932381436083,NA,1.33932381436083,1.33932381436083,NA,1.33932381436083,1.33932381436083,NA
"86","2895",1.29952858631979,1.30893786128271,1.30893786128271,0.999999999999998,1.30524953002382,1.30524953002382,2.00972080047145,1.3052510396986,1.301523686467,2.00943396226416,1.301523686467,1.301523686467,2.00972080047145
"87","2105",1.37772797091672,1.37772797091672,1.37772797091672,NA,1.37772797091672,1.37772797091672,NA,1.37772797091672,1.37772797091672,NA,1.37772797091672,1.37772797091672,NA
"88","1798",1.32932870488364,1.32932870488364,1.32932870488364,NA,1.32932870488364,1.32932870488364,NA,1.32932870488364,1.32932870488364,NA,1.32932870488364,1.32932870488364,NA
"89","4189",1.31702675593851,1.32333574610644,1.32333574610644,1,1.32333574610644,1.32333574610644,NA,1.32212795869217,1.32212795869217,1.40304971544854,1.32212795869217,1.32212795869217,NA
"90","4685",1.30318850025286,1.30320617110907,1.30320617110907,1.30228728658641,1.30320617110907,1.30320617110907,NA,1.30469979756773,1.30469979756773,0.999999999999998,1.30469979756773,1.30469979756773,NA
"91","1805",1.31249718382425,1.31249718382425,1.31249718382425,NA,1.31249718382425,1.31249718382425,NA,1.31249718382425,1.31249718382425,NA,1.31249718382425,1.31249718382425,NA
"92","1677",1.33895621514652,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA,1.33895621514652,1.33895621514652,NA
"93","4081",1.301134464181,1.32923347169899,1.32923347169899,1.1659079905007,1.32484937674277,1.32484937674277,2.00000000000001,1.33577453405062,1.33134636427763,1,1.33134636427763,1.33134636427763,2.00000000000001
"94","4249",1.32272450811221,1.33203386892314,1.33203386892314,1,1.33203386892314,1.33203386892314,NA,1.32938784266829,1.32938784266829,1.60457457317281,1.32938784266829,1.32938784266829,NA
"95","117",1.34976505382741,1.34976505382741,1.34976505382741,NA,1.34976505382741,1.34976505382741,NA,1.34976505382741,1.34976505382741,NA,1.34976505382741,1.34976505382741,NA
"96","3195",1.31994185171732,1.36636658361697,1.36636658361697,1.17389738261636,1.35786143708834,1.35786143708834,2,1.40040622768844,1.39125212429437,1.1148514357555,1.39125212429437,1.39125212429437,2
"97","2690",1.36672826011121,1.36844194356967,1.36844194356967,0.999999999999997,1.36844194356967,1.36844194356967,NA,1.36844194356967,1.36844194356967,NA,1.36844194356967,1.36844194356967,NA
"98","1300",1.30503797000044,1.30503797000044,1.30503797000044,NA,1.30503797000044,1.30503797000044,NA,1.30503797000044,1.30503797000044,NA,1.30503797000044,1.30503797000044,NA
"99","1048",1.35199180147512,1.35199180147512,1.35199180147512,NA,1.35199180147512,1.35199180147512,NA,1.35199180147512,1.35199180147512,NA,1.35199180147512,1.35199180147512,NA
"100","3782",1.31707052549948,1.31733931166153,1.31733931166153,1.30228728658641,1.31059937551728,1.31059937551728,2.05199235138488,1.32172649108542,1.31493332029194,1,1.31493332029194,1.31493332029194,2.05199235138488
"101","3688",1.34931296676555,1.34931296676555,1.34931296676555,NA,1.34931296676555,1.34931296676555,NA,1.35078686114009,1.35078686114009,0.999999999999999,1.34799476817682,1.34799476817682,2.00972080047145
"102","4140",1.32371443881031,1.37643374034277,1.37643374034277,1.14034295521913,1.37251193996757,1.37251193996757,2.00000000000001,1.36005694186121,1.35567377023013,1.56161753855734,1.35567377023013,1.35567377023013,2.00000000000001
"103","712",1.32041406561742,1.32041406561742,1.32041406561742,NA,1.32041406561742,1.32041406561742,NA,1.32041406561742,1.32041406561742,NA,1.32041406561742,1.32041406561742,NA
"104","3868",1.28581970263325,1.34775477630745,1.34775477630745,1.15431372428394,1.33488151531351,1.33488151531351,2,1.36622458246534,1.35192889635553,1.21554984801938,1.35192889635553,1.35192889635553,2
"105","2445",1.3512060644744,1.35554995727538,1.35554995727538,1.25177918480771,1.35235887999149,1.35235887999149,2.00972080047145,1.35236027920226,1.34913792370584,2.00943396226416,1.34913792370584,1.34913792370584,2.00972080047145
"106","1520",1.32239877831626,1.32435271030605,1.32435271030605,1.00000000000001,1.32435271030605,1.32435271030605,NA,1.32435271030605,1.32435271030605,NA,1.32435271030605,1.32435271030605,NA
"107","1112",1.36223849724139,1.36486341388806,1.36486341388806,1.00000000000001,1.36486341388806,1.36486341388806,NA,1.36486341388806,1.36486341388806,NA,1.36486341388806,1.36486341388806,NA
"108","3384",1.36244118109093,1.36782397090911,1.36782397090911,1,1.36782397090911,1.36782397090911,NA,1.36782397090911,1.36782397090911,NA,1.36782397090911,1.36782397090911,NA
"109","4334",1.32998503970098,1.34538499901883,1.34538499901883,1.143260532972,1.34194284460716,1.34194284460716,2.00972080047145,1.34898275942528,1.34552339795383,0.999999999999999,1.34552339795383,1.34552339795383,2.00972080047145
"110","1786",1.36040424979779,1.36241768136091,1.36241768136091,1,1.36241768136091,1.36241768136091,NA,1.36241768136091,1.36241768136091,NA,1.36241768136091,1.36241768136091,NA
"111","3647",1.30985288611745,1.34506770484277,1.34506770484277,1.13057744533401,1.33717695429871,1.33717695429871,2,1.34922514706979,1.34128886837552,0.999999999999998,1.34128886837552,1.34128886837552,2
"112","4172",1.31648693921012,1.32345801716629,1.32345801716629,1,1.32042145617822,1.32042145617822,2.00972080047145,1.32345801716629,1.32042145617822,NA,1.32042145617822,1.32042145617822,2.00972080047145
"113","1381",1.313648705685,1.32212569773054,1.32212569773054,1,1.32212569773054,1.32212569773054,NA,1.31987098668429,1.31987098668429,1.52843175846187,1.31987098668429,1.31987098668429,NA
"114","1950",1.33334585767505,1.33893457973516,1.33893457973516,1.22660126632694,1.33188774565579,1.33188774565579,2.00486040023573,1.34071844594429,1.33365310600502,1.00000000000001,1.33365310600502,1.33365310600502,2.00486040023573
"115","2558",1.28699526856806,1.2887035737381,1.2887035737381,0.999999999999999,1.2887035737381,1.2887035737381,NA,1.2904323376527,1.2904323376527,1,1.2904323376527,1.2904323376527,NA
"116","4351",1.29122791978412,1.29330811921115,1.29330811921115,1,1.29330811921115,1.29330811921115,NA,1.29330811921115,1.29330811921115,NA,1.29330811921115,1.29330811921115,NA
"117","1615",1.33964995820784,1.33964995820784,1.33964995820784,NA,1.33964995820784,1.33964995820784,NA,1.33964995820784,1.33964995820784,NA,1.33964995820784,1.33964995820784,NA
"118","2934",1.39459578158708,1.39459578158708,1.39459578158708,NA,1.39459578158708,1.39459578158708,NA,1.39459578158708,1.39459578158708,NA,1.39459578158708,1.39459578158708,NA
"119","24",1.22010802801739,1.22010802801739,1.22010802801739,NA,1.22010802801739,1.22010802801739,NA,1.22010802801739,1.22010802801739,NA,1.22010802801739,1.22010802801739,NA
"120","3504",1.28904754282533,1.32559699311294,1.32559699311294,1.03882438316401,1.32178680663335,1.32178680663335,2.00000000000001,1.32917004467901,1.32526987052017,1.20196940892668,1.32526987052017,1.32526987052017,2.00000000000001
"121","1781",1.34564632363233,1.34730808480364,1.34730808480364,1,1.34730808480364,1.34730808480364,NA,1.34730808480364,1.34730808480364,NA,1.34730808480364,1.34730808480364,NA
"122","2990",1.33266884747868,1.33797469006638,1.33797469006638,1.17273559233509,1.33477589906445,1.33477589906445,2.00972080047145,1.33797469006638,1.33477589906445,NA,1.33477589906445,1.33477589906445,2.00972080047145
"123","491",1.34068782540133,1.34068782540133,1.34068782540133,NA,1.34068782540133,1.34068782540133,NA,1.34068782540133,1.34068782540133,NA,1.34068782540133,1.34068782540133,NA
"124","2982",1.31392471858511,1.31552682723658,1.31552682723658,1.24182982926913,1.31242774699892,1.31242774699892,2.00972080047145,1.31835666425215,1.3152424113863,0.999999999999999,1.3152424113863,1.3152424113863,2.00972080047145
"125","980",1.34341087921469,1.34341087921469,1.34341087921469,NA,1.34341087921469,1.34341087921469,NA,1.34341087921469,1.34341087921469,NA,1.34341087921469,1.34341087921469,NA
"126","4715",1.30352278744596,1.30352278744596,1.30352278744596,NA,1.30352278744596,1.30352278744596,NA,1.30352278744596,1.30352278744596,NA,1.30352278744596,1.30352278744596,NA
"127","3192",1.31181558480884,1.33336976711152,1.33336976711152,1.10875249890463,1.33336976711152,1.33336976711152,NA,1.34493172435239,1.34493172435239,1,1.34112318786606,1.34112318786606,2.00000000000001
"128","168",1.29656807313855,1.29656807313855,1.29656807313855,NA,1.29656807313855,1.29656807313855,NA,1.29656807313855,1.29656807313855,NA,1.29656807313855,1.29656807313855,NA
"129","1439",1.32884508936544,1.32884508936544,1.32884508936544,NA,1.32884508936544,1.32884508936544,NA,1.32884508936544,1.32884508936544,NA,1.32884508936544,1.32884508936544,NA
"130","2678",1.343164236158,1.34468266198171,1.34468266198171,1.00000000000001,1.34468266198171,1.34468266198171,NA,1.34468266198171,1.34468266198171,NA,1.34468266198171,1.34468266198171,NA
"131","1224",1.34246653788842,1.34408960204903,1.34408960204903,1.00000000000001,1.34408960204903,1.34408960204903,NA,1.34408960204903,1.34408960204903,NA,1.34408960204903,1.34408960204903,NA
"132","2051",1.31838727652718,1.31838727652718,1.31838727652718,NA,1.31838727652718,1.31838727652718,NA,1.31838727652718,1.31838727652718,NA,1.31838727652718,1.31838727652718,NA
"133","1398",1.33135409002002,1.33135409002002,1.33135409002002,NA,1.33135409002002,1.33135409002002,NA,1.33135409002002,1.33135409002002,NA,1.33135409002002,1.33135409002002,NA
"134","3400",1.35424047153722,1.35756667314789,1.35756667314789,1,1.35756667314789,1.35756667314789,NA,1.35925330839859,1.35925330839859,0.999999999999999,1.35925330839859,1.35925330839859,NA
"135","134",1.39887302393472,1.39887302393472,1.39887302393472,NA,1.39887302393472,1.39887302393472,NA,1.39887302393472,1.39887302393472,NA,1.39887302393472,1.39887302393472,NA
"136","1005",1.33596810772504,1.33596810772504,1.33596810772504,NA,1.33596810772504,1.33596810772504,NA,1.33596810772504,1.33596810772504,NA,1.33596810772504,1.33596810772504,NA
"137","291",1.33763713660222,1.33763713660222,1.33763713660222,NA,1.33763713660222,1.33763713660222,NA,1.33763713660222,1.33763713660222,NA,1.33763713660222,1.33763713660222,NA
"138","189",1.29207461748493,1.29207461748493,1.29207461748493,NA,1.29207461748493,1.29207461748493,NA,1.29207461748493,1.29207461748493,NA,1.29207461748493,1.29207461748493,NA
"139","3642",1.2993266277044,1.32485312960969,1.32485312960969,1.21857952984071,1.31602768032355,1.31602768032355,2,1.34027156113197,1.33084686914814,1.15643641605866,1.33084686914814,1.33084686914814,2
"140","3437",1.31206763621977,1.32354531970525,1.32354531970525,1.09607850153852,1.32511592805333,1.32511592805333,0.999999999999999,1.32177779130109,1.32335513341531,1.50471698113208,1.32335513341531,1.32335513341531,0.999999999999999
"141","2313",1.31119644570313,1.31874975749204,1.31874975749204,1,1.31537916703848,1.31537916703848,2.00972080047145,1.32030463435785,1.31692514334749,1,1.31692514334749,1.31692514334749,2.00972080047145
"142","3083",1.39339755989871,1.4043863185551,1.4043863185551,1,1.4005106017925,1.4005106017925,2.09426390229831,1.39986517907313,1.39594202244474,2.20914914634562,1.39594202244474,1.39594202244474,2.09426390229831
"143","1060",1.33136934007304,1.3372866497172,1.3372866497172,1,1.3372866497172,1.3372866497172,NA,1.3372866497172,1.3372866497172,NA,1.3372866497172,1.3372866497172,NA
"144","4201",1.30933849031374,1.31266471063969,1.31266471063969,1,1.31266471063969,1.31266471063969,NA,1.31266471063969,1.31266471063969,NA,1.31266471063969,1.31266471063969,NA
"145","4048",1.31000758461754,1.32336365838916,1.32336365838916,1.10076242886214,1.31969329934059,1.31969329934059,2.00972080047145,1.3250928758137,1.32141208051984,1,1.32141208051984,1.32141208051984,2.00972080047145
"146","1298",1.32270459041507,1.3271556882139,1.3271556882139,1,1.3271556882139,1.3271556882139,NA,1.3271556882139,1.3271556882139,NA,1.3271556882139,1.3271556882139,NA
"147","1721",1.2504554393657,1.2504554393657,1.2504554393657,NA,1.2504554393657,1.2504554393657,NA,1.2504554393657,1.2504554393657,NA,1.2504554393657,1.2504554393657,NA
"148","2239",1.29251420326695,1.31404899123753,1.31404899123753,0.999999999999999,1.31404899123753,1.31404899123753,NA,1.31993740982323,1.31993740982323,0.999999999999997,1.31566028661457,1.31566028661457,2.00000000000001
"149","105",1.36919644570671,1.36919644570671,1.36919644570671,NA,1.36919644570671,1.36919644570671,NA,1.36919644570671,1.36919644570671,NA,1.36919644570671,1.36919644570671,NA
"150","4318",1.30112092123336,1.30772445020778,1.30772445020778,1,1.3046319552727,1.3046319552727,2.00972080047145,1.30908006452588,1.30597988427833,1,1.30597988427833,1.30597988427833,2.00972080047145
"151","2264",1.34321316649394,1.34321316649394,1.34321316649394,NA,1.34321316649394,1.34321316649394,NA,1.34479479398931,1.34479479398931,1.00000000000001,1.34479479398931,1.34479479398931,NA
"152","972",1.33618812746111,1.33618812746111,1.33618812746111,NA,1.33618812746111,1.33618812746111,NA,1.33618812746111,1.33618812746111,NA,1.33618812746111,1.33618812746111,NA
"153","3543",1.36714941759243,1.37172889851045,1.37172889851045,1.20152485772427,1.36540086639068,1.36540086639068,2.05199235138488,1.37344986563318,1.36710834707475,1,1.36710834707475,1.36710834707475,2.05199235138488
"154","4311",1.2885320995861,1.33814574244988,1.33814574244988,1.07735608124283,1.33001507589151,1.33001507589151,2.00486040023573,1.33817390308004,1.3298920832396,1.33661568154447,1.3298920832396,1.3298920832396,2.00486040023573
"155","2312",1.31714396012111,1.3201788305529,1.3201788305529,1,1.31686372492829,1.31686372492829,2.00972080047145,1.32171815185363,1.31839446756079,1,1.31839446756079,1.31839446756079,2.00972080047145
"156","2930",1.38612366635797,1.39215684864482,1.39215684864482,1,1.39215684864482,1.39215684864482,NA,1.39215684864482,1.39215684864482,NA,1.39215684864482,1.39215684864482,NA
"157","3988",1.33039164144085,1.33550079053529,1.33550079053529,1,1.33550079053529,1.33550079053529,NA,1.33550079053529,1.33550079053529,NA,1.33550079053529,1.33550079053529,NA
"158","2267",1.33721317936024,1.33878161275262,1.33878161275262,1.00000000000001,1.33878161275262,1.33878161275262,NA,1.33878161275262,1.33878161275262,NA,1.33878161275262,1.33878161275262,NA
"159","1559",1.34515765694023,1.3467194562929,1.3467194562929,1,1.3467194562929,1.3467194562929,NA,1.3467194562929,1.3467194562929,NA,1.3467194562929,1.3467194562929,NA
"160","2602",1.32222526827058,1.32368330115869,1.32368330115869,1.00000000000001,1.32368330115869,1.32368330115869,NA,1.32368330115869,1.32368330115869,NA,1.32368330115869,1.32368330115869,NA
"161","3531",1.32174394073869,1.3247936463381,1.3247936463381,1,1.31783480705536,1.31783480705536,2.05199235138488,1.32634028274924,1.31936285901236,1,1.31936285901236,1.31936285901236,2.05199235138488
"162","4386",1.33557131222902,1.33446510889756,1.33446510889756,1.40304971544854,1.33446510889756,1.33446510889756,NA,1.33446510889756,1.33446510889756,NA,1.33446510889756,1.33446510889756,NA
"163","4447",1.31310798480458,1.31598053512389,1.31598053512389,1,1.31598053512389,1.31598053512389,NA,1.31743666662216,1.31743666662216,0.999999999999999,1.31743666662216,1.31743666662216,NA
"164","2294",1.28739195448275,1.28739195448275,1.28739195448275,NA,1.28739195448275,1.28739195448275,NA,1.28739195448275,1.28739195448275,NA,1.28739195448275,1.28739195448275,NA
"165","2060",1.31846900888328,1.33056276871429,1.33056276871429,0.999999999999999,1.33056276871429,1.33056276871429,NA,1.32593664929895,1.32593664929895,2.05686351692374,1.32593664929895,1.32593664929895,NA
"166","1527",1.29383910977893,1.30251500306356,1.30251500306356,1.11742927965819,1.29868266791556,1.29868266791556,2.00000000000001,1.30251500306356,1.29868266791556,NA,1.29868266791556,1.29868266791556,2.00000000000001
"167","2476",1.28954216144323,1.28954216144323,1.28954216144323,NA,1.28954216144323,1.28954216144323,NA,1.28954216144323,1.28954216144323,NA,1.28954216144323,1.28954216144323,NA
"168","4651",1.33256847945955,1.33155192317125,1.33155192317125,1.40304971544854,1.33155192317125,1.33155192317125,NA,1.33315362328319,1.33315362328319,1,1.33315362328319,1.33315362328319,NA
"169","61",1.36679694845209,1.36679694845209,1.36679694845209,NA,1.36679694845209,1.36679694845209,NA,1.36679694845209,1.36679694845209,NA,1.36679694845209,1.36679694845209,NA
"170","3829",1.31970766949231,1.32467773973434,1.32467773973434,1.17273559233509,1.32135228798319,1.32135228798319,2.00972080047145,1.32625384526703,1.32291986011969,1,1.32291986011969,1.32291986011969,2.00972080047145
"171","661",1.33133727239983,1.33133727239983,1.33133727239983,NA,1.33133727239983,1.33133727239983,NA,1.33133727239983,1.33133727239983,NA,1.33133727239983,1.33133727239983,NA
"172","1648",1.32357845029388,1.32357845029388,1.32357845029388,NA,1.32357845029388,1.32357845029388,NA,1.32357845029388,1.32357845029388,NA,1.32357845029388,1.32357845029388,NA
"173","3065",1.31358839916086,1.31646535695133,1.31646535695133,1,1.31646535695133,1.31646535695133,NA,1.31792372265156,1.31792372265156,1,1.31792372265156,1.31792372265156,NA
"174","4573",1.34950587982887,1.34950587982887,1.34950587982887,NA,1.34950587982887,1.34950587982887,NA,1.34950587982887,1.34950587982887,NA,1.34950587982887,1.34950587982887,NA
"175","600",1.32708224676311,1.32708224676311,1.32708224676311,NA,1.32708224676311,1.32708224676311,NA,1.32708224676311,1.32708224676311,NA,1.32708224676311,1.32708224676311,NA
"176","3332",1.25529932319054,1.26392255933379,1.26392255933379,1.10094339622642,1.26392255933379,1.26392255933379,NA,1.26690473514547,1.26690473514547,1,1.26690473514547,1.26690473514547,NA
"177","3664",1.28091865436972,1.29071814231285,1.29071814231285,1,1.29071814231285,1.29071814231285,NA,1.29587881939533,1.29587881939533,1,1.29587881939533,1.29587881939533,NA
"178","4382",1.34377494038761,1.3967031268082,1.3967031268082,1.31673134148658,1.3879596938634,1.3879596938634,2,1.36260066430366,1.3524832145307,1.76046272685668,1.3524832145307,1.3524832145307,2
"179","4168",1.31617611938623,1.32205846579341,1.32205846579341,1,1.32205846579341,1.32205846579341,NA,1.32205846579341,1.32205846579341,NA,1.32205846579341,1.32205846579341,NA
"180","341",1.28333851179855,1.28333851179855,1.28333851179855,NA,1.28333851179855,1.28333851179855,NA,1.28333851179855,1.28333851179855,NA,1.28333851179855,1.28333851179855,NA
"181","4371",1.29587287700057,1.29587287700057,1.29587287700057,NA,1.29587287700057,1.29587287700057,NA,1.29587287700057,1.29587287700057,NA,1.29587287700057,1.29587287700057,NA
"182","718",1.3268944570385,1.3268944570385,1.3268944570385,NA,1.3268944570385,1.3268944570385,NA,1.3268944570385,1.3268944570385,NA,1.3268944570385,1.3268944570385,NA
"183","3915",1.32216986123413,1.35354990082602,1.35354990082602,1.22688865010966,1.34571414204815,1.34571414204815,2,1.35646525470386,1.348161580571,1.30777884494391,1.348161580571,1.348161580571,2
"184","2154",1.34282866171534,1.34445344210262,1.34445344210262,0.999999999999997,1.34445344210262,1.34445344210262,NA,1.34445344210262,1.34445344210262,NA,1.34445344210262,1.34445344210262,NA
"185","175",1.28364537084987,1.28364537084987,1.28364537084987,NA,1.28364537084987,1.28364537084987,NA,1.28364537084987,1.28364537084987,NA,1.28364537084987,1.28364537084987,NA
"186","3692",1.36051405525312,1.36051405525312,1.36051405525312,NA,1.36051405525312,1.36051405525312,NA,1.36051405525312,1.36051405525312,NA,1.36051405525312,1.36051405525312,NA
"187","166",1.22486870655061,1.22486870655061,1.22486870655061,NA,1.22486870655061,1.22486870655061,NA,1.22486870655061,1.22486870655061,NA,1.22486870655061,1.22486870655061,NA
"188","4596",1.32226095536748,1.32226095536748,1.32226095536748,NA,1.32226095536748,1.32226095536748,NA,1.32422596119289,1.32422596119289,1,1.32422596119289,1.32422596119289,NA
"189","4693",1.34633018809547,1.34633018809547,1.34633018809547,NA,1.34633018809547,1.34633018809547,NA,1.34633018809547,1.34633018809547,NA,1.34633018809547,1.34633018809547,NA
"190","1908",1.33400308405817,1.33400308405817,1.33400308405817,NA,1.33400308405817,1.33400308405817,NA,1.33400308405817,1.33400308405817,NA,1.33400308405817,1.33400308405817,NA
"191","448",1.34545528769631,1.34545528769631,1.34545528769631,NA,1.34545528769631,1.34545528769631,NA,1.34545528769631,1.34545528769631,NA,1.34545528769631,1.34545528769631,NA
"192","1773",1.33528164101454,1.33684109050763,1.33684109050763,0.999999999999997,1.33684109050763,1.33684109050763,NA,1.33841511429505,1.33841511429505,1.00000000000001,1.33841511429505,1.33841511429505,NA
"193","791",1.35096295519066,1.35096295519066,1.35096295519066,NA,1.35096295519066,1.35096295519066,NA,1.35096295519066,1.35096295519066,NA,1.35096295519066,1.35096295519066,NA
"194","4531",1.31753712204024,1.32647449510413,1.32647449510413,1.12091491463456,1.32647449510413,1.32647449510413,NA,1.3294696739583,1.3294696739583,0.999999999999992,1.3294696739583,1.3294696739583,NA
"195","3578",1.30001553664094,1.33070454329698,1.33070454329698,1.21704155568201,1.32140877306499,1.32140877306499,2,1.35279036242565,1.34275610447876,1.1378217229066,1.34275610447876,1.34275610447876,2
"196","3030",1.26197055486966,1.26739999642137,1.26739999642137,1,1.26739999642137,1.26739999642137,NA,1.27019999638389,1.27019999638389,0.999999999999995,1.26635894373328,1.26635894373328,2.00000000000001
"197","2574",1.29648844960985,1.30409071754856,1.30409071754856,0.999999999999998,1.30409071754856,1.30409071754856,NA,1.30409071754856,1.30409071754856,NA,1.30409071754856,1.30409071754856,NA
"198","2505",1.30140118145718,1.30897407546364,1.30897407546364,1,1.30897407546364,1.30897407546364,NA,1.31053455059225,1.31053455059225,1,1.31053455059225,1.31053455059225,NA
"199","2836",1.33143147126457,1.34418438739112,1.34418438739112,1.20754600032095,1.34259353577879,1.34259353577879,1.50486040023573,1.34603080910791,1.34442646980359,1.25186330155157,1.34442646980359,1.34442646980359,1.50486040023573
"200","3851",1.29989438798549,1.33387513914551,1.33387513914551,1.11124263154538,1.32971185876517,1.32971185876517,2.00000000000001,1.34238151211737,1.33816600898992,1,1.33816600898992,1.33816600898992,2.00000000000001
"201","3503",1.30685278168036,1.33714656883901,1.33714656883901,1.17094011496858,1.33312927531682,1.33312927531682,2.00000000000001,1.33638025008869,1.33204286610234,1.34698099280145,1.33204286610234,1.33204286610234,2.00000000000001
